Date,ProcessID,DAU,MAU,LLM_Accuracy_Pct,Saved_Hours
2023-03-24,106,114,475,92.75,37.9
2023-03-24,107,111,568,92.08,32.8
2023-03-24,108,87,495,96.24,20.5
2023-03-25,101,44,220,88.92,11.4
2023-03-25,102,51,255,95.02,10.0
2023-03-25,103,24,120,97.79,7.7
2023-03-25,104,38,190,91.11,6.5
2023-03-25,105,37,185,94.93,8.3
2023-03-25,106,31,155,88.33,7.1
2023-03-25,107,24,120,89.99,5.7
2023-03-25,108,31,155,97.07,10.5
2023-03-26,101,20,100,88.3,5.6
2023-03-26,102,52,260,95.09,8.9
2023-03-26,103,33,165,95.21,7.4
2023-03-26,104,49,245,88.96,12.8
2023-03-26,105,24,120,96.19,4.3
2023-03-26,106,35,175,90.72,12.1
2023-03-26,107,34,170,99.47,7.7
2023-03-26,108,46,230,92.62,8.4
2023-03-27,101,99,458,89.75,24.5
2023-03-27,102,171,723,99.38,36.4
2023-03-27,103,136,664,99.84,35.2
2023-03-27,104,78,356,93.53,17.8
2023-03-27,105,158,938,97.21,54.7
2023-03-27,106,98,496,90.0,19.5
2023-03-27,107,136,663,91.6,27.5
2023-03-27,108,100,435,94.04,28.5
2023-03-28,101,70,415,94.64,15.4
2023-03-28,102,141,728,99.9,25.4
2023-03-28,103,147,731,92.78,51.3
2023-03-28,104,131,687,88.83,35.9
2023-03-28,105,134,575,98.15,39.2
2023-03-28,106,167,744,99.47,55.4
2023-03-28,107,60,282,93.46,9.5
2023-03-28,108,188,958,88.69,53.8
2023-03-29,101,95,386,99.54,32.3
2023-03-29,102,97,406,96.98,24.1
2023-03-29,103,151,761,94.7,36.0
2023-03-29,104,131,640,89.23,35.1
2023-03-29,105,184,1087,90.39,31.6
2023-03-29,106,165,661,95.62,34.6
2023-03-29,107,121,499,98.51,29.0
2023-03-29,108,62,368,90.63,18.4
2023-03-30,101,163,807,96.18,48.0
2023-03-30,102,103,520,95.53,28.7
2023-03-30,103,84,371,99.39,12.7
2023-03-30,104,68,299,93.94,11.4
2023-03-30,105,79,318,96.78,25.0
2023-03-30,106,50,206,88.07,16.9
2023-03-30,107,177,994,98.52,51.3
2023-03-30,108,153,734,96.61,31.5
2023-03-31,101,53,255,88.79,11.6
2023-03-31,102,52,273,94.87,15.1
2023-03-31,103,94,555,94.22,19.7
2023-03-31,104,194,970,91.53,56.5
2023-03-31,105,115,476,92.79,24.0
2023-03-31,106,83,378,97.56,27.9
2023-03-31,107,175,793,88.26,46.7
2023-03-31,108,88,391,95.62,30.4
2023-04-01,101,21,105,90.55,4.9
2023-04-01,102,22,110,89.46,7.2
2023-04-01,103,21,105,98.32,5.1
2023-04-01,104,30,150,82.86,8.6
2023-04-01,105,18,90,93.51,3.5
2023-04-01,106,30,150,97.57,7.8
2023-04-01,107,15,75,89.7,4.6
2023-04-01,108,18,90,93.91,3.7
2023-04-02,101,39,195,97.8,11.5
2023-04-02,102,46,230,96.91,9.8
2023-04-02,103,42,210,88.56,8.6
2023-04-02,104,26,130,92.75,6.9
2023-04-02,105,17,85,88.05,3.4
2023-04-02,106,51,255,88.98,17.1
2023-04-02,107,51,255,92.29,10.4
2023-04-02,108,44,220,98.8,14.9
2023-04-03,101,132,768,92.49,45.3
2023-04-03,102,194,1042,93.88,44.1
2023-04-03,103,169,904,89.66,33.9
2023-04-03,104,62,270,85.34,10.9
2023-04-03,105,74,340,89.25,22.7
2023-04-03,106,189,1133,89.25,47.2
2023-04-03,107,152,760,93.15,36.7
2023-04-03,108,195,1027,97.17,29.4
2023-04-04,101,62,299,97.78,19.8
2023-04-04,102,65,308,98.35,19.2
2023-04-04,103,149,797,95.23,31.1
2023-04-04,104,57,302,90.86,12.1
2023-04-04,105,198,1062,93.57,52.6
2023-04-04,106,70,320,92.38,11.3
2023-04-04,107,167,929,94.47,28.4
2023-04-04,108,123,495,92.51,26.7
2023-04-05,101,130,552,92.92,32.3
2023-04-05,102,160,745,98.78,32.5
2023-04-05,103,78,384,99.47,19.8
2023-04-05,104,114,527,91.29,34.7
2023-04-05,105,153,652,98.2,40.6
2023-04-05,106,183,891,91.95,40.0
2023-04-05,107,104,523,92.14,23.3
2023-04-05,108,65,333,95.89,16.9
2023-04-06,101,160,856,94.51,50.6
2023-04-06,102,94,450,91.6,15.3
2023-04-06,103,147,765,93.63,23.8
2023-04-06,104,53,313,93.31,16.3
2023-04-06,105,145,768,95.67,38.0
2023-04-06,106,71,335,90.68,13.4
2023-04-06,107,155,897,98.08,33.0
2023-04-06,108,132,566,97.65,36.6
2023-04-07,101,144,770,91.09,31.5
2023-04-07,102,101,472,96.63,26.0
2023-04-07,103,75,322,88.09,20.7
2023-04-07,104,103,497,85.62,31.1
2023-04-07,105,110,648,99.45,30.2
2023-04-07,106,111,623,93.47,28.8
2023-04-07,107,190,934,94.67,61.3
2023-04-07,108,57,251,88.59,18.2
2023-04-08,101,37,185,97.44,11.9
2023-04-08,102,35,175,89.3,9.7
2023-04-08,103,29,145,92.84,9.9
2023-04-08,104,37,185,85.11,8.8
2023-04-08,105,20,100,90.1,3.9
2023-04-08,106,54,270,90.26,16.7
2023-04-08,107,32,160,92.22,9.3
2023-04-08,108,27,135,94.21,9.3
2023-04-09,101,17,85,89.92,4.2
2023-04-09,102,43,215,91.69,8.4
2023-04-09,103,26,130,97.3,8.9
2023-04-09,104,40,200,92.26,10.8
2023-04-09,105,36,180,97.33,8.1
2023-04-09,106,45,225,98.09,13.3
2023-04-09,107,42,210,91.02,8.4
2023-04-09,108,42,210,93.72,11.9
2023-04-10,101,59,342,89.83,20.5
2023-04-10,102,83,496,88.53,25.1
2023-04-10,103,116,555,96.98,38.7
2023-04-10,104,162,791,85.31,44.5
2023-04-10,105,165,787,94.83,38.5
2023-04-10,106,163,946,98.44,56.2
2023-04-10,107,136,681,90.63,21.5
2023-04-10,108,171,1011,89.76,48.9
2023-04-11,101,117,604,93.2,31.1
2023-04-11,102,148,688,97.99,26.5
2023-04-11,103,96,557,98.07,22.1
2023-04-11,104,181,1021,92.67,46.9
2023-04-11,105,158,818,90.22,34.2
2023-04-11,106,152,617,95.57,33.9
2023-04-11,107,171,1005,94.03,39.7
2023-04-11,108,73,412,88.57,21.6
2023-04-12,101,73,343,97.81,18.5
2023-04-12,102,165,800,88.45,29.0
2023-04-12,103,111,562,95.03,18.0
2023-04-12,104,119,489,93.68,23.2
2023-04-12,105,134,617,90.74,20.1
2023-04-12,106,96,420,91.69,28.4
2023-04-12,107,190,920,91.6,40.9
2023-04-12,108,74,333,91.23,13.0
2023-04-13,101,172,1031,92.83,33.4
2023-04-13,102,71,339,95.03,20.0
2023-04-13,103,108,521,96.97,16.6
2023-04-13,104,58,263,89.54,14.3
2023-04-13,105,66,343,91.53,19.3
2023-04-13,106,198,1013,97.29,57.8
2023-04-13,107,100,473,99.1,31.6
2023-04-13,108,153,667,89.17,47.5
2023-04-14,101,171,933,98.25,35.0
2023-04-14,102,122,572,91.99,42.2
2023-04-14,103,52,220,97.1,14.8
2023-04-14,104,158,931,87.96,35.7
2023-04-14,105,64,320,92.61,21.2
2023-04-14,106,162,656,97.98,24.7
2023-04-14,107,107,559,98.04,18.1
2023-04-14,108,108,540,96.4,27.7
2023-04-15,101,39,195,93.11,8.3
2023-04-15,102,38,190,98.27,7.1
2023-04-15,103,33,165,96.5,11.2
2023-04-15,104,38,190,83.58,12.3
2023-04-15,105,59,295,96.06,16.2
2023-04-15,106,15,75,98.37,4.3
2023-04-15,107,36,180,90.98,9.9
2023-04-15,108,48,240,97.91,15.9
2023-04-16,101,36,180,88.62,9.4
2023-04-16,102,52,260,92.65,9.8
2023-04-16,103,56,280,95.39,12.1
2023-04-16,104,31,155,92.54,8.4
2023-04-16,105,50,250,97.33,10.4
2023-04-16,106,48,240,91.97,13.7
2023-04-16,107,51,255,88.67,11.5
2023-04-16,108,24,120,95.64,6.8
2023-04-17,101,128,541,97.29,39.3
2023-04-17,102,197,897,91.29,46.6
2023-04-17,103,106,426,93.36,36.6
2023-04-17,104,115,683,83.36,26.5
2023-04-17,105,131,708,93.03,28.7
2023-04-17,106,120,543,90.44,29.6
2023-04-17,107,51,233,95.82,17.5
2023-04-17,108,88,382,99.01,14.4
2023-04-18,101,90,376,95.13,24.7
2023-04-18,102,160,817,95.64,46.5
2023-04-18,103,183,823,96.04,53.3
2023-04-18,104,97,501,88.31,19.4
2023-04-18,105,51,292,99.27,8.7
2023-04-18,106,59,308,90.54,19.9
2023-04-18,107,198,872,94.99,57.5
2023-04-18,108,74,303,95.47,16.8
2023-04-19,101,56,252,93.36,19.1
2023-04-19,102,122,692,90.24,34.7
2023-04-19,103,194,969,96.84,41.8
2023-04-19,104,134,781,87.21,27.0
2023-04-19,105,142,713,93.22,49.6
2023-04-19,106,141,736,95.59,28.0
2023-04-19,107,88,387,98.44,26.2
2023-04-19,108,96,389,92.24,14.7
2023-04-20,101,92,413,88.74,22.2
2023-04-20,102,111,578,96.01,18.5
2023-04-20,103,97,452,98.53,22.0
2023-04-20,104,112,569,84.4,30.6
2023-04-20,105,114,513,99.75,23.7
2023-04-20,106,122,538,97.52,26.4
2023-04-20,107,77,448,98.23,12.1
2023-04-20,108,134,646,98.4,37.2
2023-04-21,101,163,863,99.14,26.5
2023-04-21,102,147,735,97.34,39.7
2023-04-21,103,53,274,92.85,12.9
2023-04-21,104,137,802,83.26,41.5
2023-04-21,105,170,768,89.9,31.0
2023-04-21,106,182,1014,99.22,54.5
2023-04-21,107,158,893,93.31,49.2
2023-04-21,108,178,822,90.97,45.0
2023-04-22,101,21,105,91.03,6.3
2023-04-22,102,51,255,97.86,15.7
2023-04-22,103,31,155,90.57,9.7
2023-04-22,104,54,270,85.92,11.9
2023-04-22,105,46,230,91.23,9.0
2023-04-22,106,48,240,89.22,11.0
2023-04-22,107,47,235,93.99,8.9
2023-04-22,108,50,250,97.45,16.3
2023-04-23,101,37,185,98.22,11.1
2023-04-23,102,31,155,88.16,6.5
2023-04-23,103,40,200,90.13,11.6
2023-04-23,104,48,240,83.41,8.8
2023-04-23,105,45,225,98.27,11.5
2023-04-23,106,47,235,94.13,8.6
2023-04-23,107,24,120,92.11,5.6
2023-04-23,108,51,255,92.22,8.7
2023-04-24,101,77,355,89.99,15.3
2023-04-24,102,176,786,90.61,60.2
2023-04-24,103,121,722,92.94,36.4
2023-04-24,104,68,364,86.94,20.4
2023-04-24,105,147,709,98.36,40.6
2023-04-24,106,97,505,89.39,21.1
2023-04-24,107,177,1055,94.1,30.6
2023-04-24,108,75,434,90.43,18.9
2023-04-25,101,102,566,95.27,32.8
2023-04-25,102,180,921,95.48,51.8
2023-04-25,103,173,997,96.7,50.1
2023-04-25,104,105,595,91.86,33.5
2023-04-25,105,157,732,97.42,37.7
2023-04-25,106,132,744,92.81,32.6
2023-04-25,107,188,780,92.62,58.4
2023-04-25,108,177,780,88.8,57.6
2023-04-26,101,153,908,88.79,42.8
2023-04-26,102,131,622,97.57,31.0
2023-04-26,103,172,702,93.31,28.2
2023-04-26,104,113,589,90.48,25.4
2023-04-26,105,109,593,95.82,31.8
2023-04-26,106,140,666,97.89,44.6
2023-04-26,107,186,745,97.57,56.6
2023-04-26,108,97,400,97.12,25.9
2023-04-27,101,150,756,92.17,42.8
2023-04-27,102,148,790,95.38,44.2
2023-04-27,103,120,638,92.13,27.4
2023-04-27,104,194,876,89.26,45.9
2023-04-27,105,139,803,94.89,38.4
2023-04-27,106,125,618,96.53,25.5
2023-04-27,107,57,295,90.21,15.4
2023-04-27,108,179,868,98.8,45.0
2023-04-28,101,129,535,96.28,29.2
2023-04-28,102,139,681,99.41,32.8
2023-04-28,103,111,597,91.14,37.5
2023-04-28,104,110,511,85.23,20.7
2023-04-28,105,171,779,95.79,53.8
2023-04-28,106,123,654,97.7,37.6
2023-04-28,107,72,429,97.36,21.9
2023-04-28,108,133,629,93.14,20.8
2023-04-29,101,33,165,91.14,7.7
2023-04-29,102,43,215,90.9,11.2
2023-04-29,103,50,250,98.21,15.3
2023-04-29,104,31,155,84.41,7.8
2023-04-29,105,45,225,95.93,7.6
2023-04-29,106,17,85,90.96,4.5
2023-04-29,107,26,130,89.13,9.1
2023-04-29,108,27,135,99.11,8.4
2023-04-30,101,33,165,98.21,11.5
2023-04-30,102,43,215,88.48,10.0
2023-04-30,103,48,240,99.44,15.8
2023-04-30,104,59,295,91.4,15.5
2023-04-30,105,29,145,91.72,4.4
2023-04-30,106,48,240,96.4,10.2
2023-04-30,107,44,220,99.17,10.3
2023-04-30,108,52,260,94.98,13.8
2023-05-01,101,110,580,96.72,31.4
2023-05-01,102,110,525,90.72,29.6
2023-05-01,103,188,1101,92.07,48.0
2023-05-01,104,108,533,87.32,26.9
2023-05-01,105,162,797,99.19,40.6
2023-05-01,106,81,397,96.03,23.1
2023-05-01,107,169,994,89.99,42.3
2023-05-01,108,108,582,95.72,22.1
2023-05-02,101,132,725,97.64,30.7
2023-05-02,102,153,827,93.42,43.4
2023-05-02,103,142,837,88.72,40.8
2023-05-02,104,168,729,87.44,40.5
2023-05-02,105,69,408,94.38,17.1
2023-05-02,106,143,824,94.96,45.3
2023-05-02,107,115,671,94.94,30.9
2023-05-02,108,92,377,88.38,21.6
2023-05-03,101,177,926,90.93,51.0
2023-05-03,102,56,280,99.62,16.1
2023-05-03,103,137,790,89.49,26.0
2023-05-03,104,86,498,89.47,29.6
2023-05-03,105,57,335,97.23,10.0
2023-05-03,106,173,715,99.61,54.2
2023-05-03,107,113,653,91.64,29.4
2023-05-03,108,147,608,90.51,28.8
2023-05-04,101,69,283,99.21,11.4
2023-05-04,102,64,274,99.58,19.3
2023-05-04,103,89,376,88.1,16.1
2023-05-04,104,188,874,85.59,36.9
2023-05-04,105,109,616,92.35,24.1
2023-05-04,106,62,255,90.51,19.3
2023-05-04,107,131,613,98.29,23.7
2023-05-04,108,71,352,91.6,18.7
2023-05-05,101,145,625,93.69,44.4
2023-05-05,102,177,759,95.43,36.2
2023-05-05,103,136,566,93.47,28.7
2023-05-05,104,106,575,85.38,23.6
2023-05-05,105,71,386,94.83,20.1
2023-05-05,106,194,1110,91.74,50.0
2023-05-05,107,62,370,98.59,13.9
2023-05-05,108,131,647,95.81,34.3
2023-05-06,101,26,130,97.97,5.8
2023-05-06,102,29,145,92.84,6.3
2023-05-06,103,41,205,94.11,13.6
2023-05-06,104,47,235,93.42,8.7
2023-05-06,105,37,185,94.89,9.2
2023-05-06,106,43,215,92.79,14.8
2023-05-06,107,36,180,92.43,10.2
2023-05-06,108,50,250,90.2,10.3
2023-05-07,101,54,270,90.18,17.0
2023-05-07,102,59,295,95.19,15.7
2023-05-07,103,36,180,92.42,11.1
2023-05-07,104,24,120,91.57,5.4
2023-05-07,105,37,185,94.63,11.8
2023-05-07,106,35,175,90.08,10.0
2023-05-07,107,24,120,90.6,7.8
2023-05-07,108,52,260,91.13,7.8
2023-05-08,101,176,915,88.64,39.7
2023-05-08,102,130,559,93.45,28.6
2023-05-08,103,66,302,90.82,22.4
2023-05-08,104,72,329,84.49,14.2
2023-05-08,105,62,306,93.55,18.7
2023-05-08,106,65,339,97.05,16.4
2023-05-08,107,79,473,97.16,18.1
2023-05-08,108,143,708,96.03,43.3
2023-05-09,101,161,753,94.08,44.0
2023-05-09,102,157,785,88.6,24.6
2023-05-09,103,106,516,97.99,19.3
2023-05-09,104,124,607,84.85,19.8
2023-05-09,105,185,843,90.06,41.8
2023-05-09,106,91,435,96.93,15.9
2023-05-09,107,66,291,94.62,21.2
2023-05-09,108,105,501,88.79,16.2
2023-05-10,101,103,430,91.37,24.1
2023-05-10,102,137,556,99.44,38.8
2023-05-10,103,132,696,95.11,37.0
2023-05-10,104,77,438,93.37,25.2
2023-05-10,105,117,549,98.86,25.5
2023-05-10,106,62,249,96.52,18.1
2023-05-10,107,132,610,92.05,21.9
2023-05-10,108,77,348,92.09,24.4
2023-05-11,101,163,954,88.74,27.5
2023-05-11,102,193,1046,91.25,42.1
2023-05-11,103,74,431,90.25,11.2
2023-05-11,104,167,889,91.01,50.2
2023-05-11,105,59,256,91.5,10.2
2023-05-11,106,76,312,88.08,14.6
2023-05-11,107,93,448,92.79,30.4
2023-05-11,108,133,733,91.51,27.9
2023-05-12,101,161,731,90.27,30.1
2023-05-12,102,171,890,98.27,53.8
2023-05-12,103,165,755,93.86,34.6
2023-05-12,104,95,500,89.0,21.7
2023-05-12,105,119,690,92.09,35.3
2023-05-12,106,140,820,97.77,36.9
2023-05-12,107,89,427,91.89,13.5
2023-05-12,108,110,611,89.17,18.2
2023-05-13,101,25,125,89.41,8.7
2023-05-13,102,42,210,90.69,13.8
2023-05-13,103,15,75,96.79,2.3
2023-05-13,104,23,115,92.36,4.5
2023-05-13,105,41,205,97.39,12.3
2023-05-13,106,52,260,97.74,18.0
2023-05-13,107,45,225,99.54,10.6
2023-05-13,108,24,120,88.63,6.9
2023-05-14,101,21,105,90.7,5.7
2023-05-14,102,34,170,89.64,9.8
2023-05-14,103,59,295,96.87,9.8
2023-05-14,104,44,220,86.21,9.8
2023-05-14,105,19,95,91.91,3.6
2023-05-14,106,58,290,97.93,12.9
2023-05-14,107,16,80,94.73,3.0
2023-05-14,108,36,180,97.62,11.3
2023-05-15,101,76,422,91.28,14.5
2023-05-15,102,109,461,99.11,31.3
2023-05-15,103,75,440,91.71,15.0
2023-05-15,104,108,573,93.65,28.3
2023-05-15,105,63,358,90.67,12.5
2023-05-15,106,192,1003,99.17,54.2
2023-05-15,107,130,688,90.75,37.2
2023-05-15,108,171,969,97.69,46.6
2023-05-16,101,194,1124,99.45,46.3
2023-05-16,102,190,962,94.4,39.1
2023-05-16,103,117,598,88.35,38.8
2023-05-16,104,181,875,84.02,59.0
2023-05-16,105,80,335,91.78,27.5
2023-05-16,106,94,533,88.6,22.8
2023-05-16,107,152,801,95.49,35.1
2023-05-16,108,195,796,97.29,44.8
2023-05-17,101,147,830,89.74,46.5
2023-05-17,102,183,1077,90.82,31.4
2023-05-17,103,142,827,90.99,45.3
2023-05-17,104,171,859,85.7,45.2
2023-05-17,105,161,928,94.66,50.8
2023-05-17,106,92,548,99.49,21.1
2023-05-17,107,90,397,98.2,28.3
2023-05-17,108,84,495,92.76,25.8
2023-05-18,101,60,294,97.28,21.0
2023-05-18,102,125,664,96.19,21.8
2023-05-18,103,122,532,95.41,23.7
2023-05-18,104,96,479,93.0,29.3
2023-05-18,105,161,786,97.49,47.5
2023-05-18,106,107,500,97.58,17.2
2023-05-18,107,148,770,89.94,29.1
2023-05-18,108,60,339,99.28,12.7
2023-05-19,101,175,1003,99.02,40.9
2023-05-19,102,103,456,93.0,15.6
2023-05-19,103,139,819,97.3,29.6
2023-05-19,104,97,523,86.37,25.5
2023-05-19,105,179,738,94.37,47.1
2023-05-19,106,121,702,92.46,31.5
2023-05-19,107,173,839,97.91,53.8
2023-05-19,108,169,763,89.04,28.4
2023-05-20,101,25,125,93.36,5.4
2023-05-20,102,37,185,91.42,7.6
2023-05-20,103,18,90,96.95,2.9
2023-05-20,104,51,255,91.11,15.1
2023-05-20,105,57,285,92.7,14.6
2023-05-20,106,20,100,90.57,3.8
2023-05-20,107,22,110,98.84,5.7
2023-05-20,108,22,110,91.19,4.9
2023-05-21,101,59,295,89.49,10.9
2023-05-21,102,44,220,94.96,9.6
2023-05-21,103,24,120,90.3,6.7
2023-05-21,104,44,220,92.63,14.5
2023-05-21,105,36,180,90.74,8.4
2023-05-21,106,35,175,98.41,10.8
2023-05-21,107,59,295,96.01,18.6
2023-05-21,108,39,195,88.54,11.0
2023-05-22,101,124,585,95.99,25.3
2023-05-22,102,83,336,93.29,20.8
2023-05-22,103,117,696,97.45,33.0
2023-05-22,104,134,768,85.47,32.6
2023-05-22,105,115,559,93.31,31.5
2023-05-22,106,66,330,95.67,10.2
2023-05-22,107,156,711,89.54,26.5
2023-05-22,108,120,483,97.74,19.0
2023-05-23,101,141,618,95.76,43.2
2023-05-23,102,179,931,94.09,29.0
2023-05-23,103,89,372,99.47,15.8
2023-05-23,104,76,394,89.24,21.8
2023-05-23,105,109,436,92.5,19.5
2023-05-23,106,145,645,96.24,28.5
2023-05-23,107,126,670,95.76,25.2
2023-05-23,108,71,301,96.35,12.3
2023-05-24,101,129,604,93.69,43.3
2023-05-24,102,122,601,88.16,20.3
2023-05-24,103,69,342,97.25,19.6
2023-05-24,104,179,953,93.58,28.7
2023-05-24,105,61,316,89.97,9.5
2023-05-24,106,198,819,89.07,53.5
2023-05-24,107,191,1069,98.27,34.4
2023-05-24,108,85,508,96.65,26.1
2023-05-25,101,149,776,91.66,47.3
2023-05-25,102,197,1160,91.52,29.6
2023-05-25,103,172,716,99.0,37.0
2023-05-25,104,189,878,89.98,49.4
2023-05-25,105,95,405,89.12,30.0
2023-05-25,106,93,492,89.23,21.4
2023-05-25,107,153,700,91.56,50.2
2023-05-25,108,80,371,94.6,14.4
2023-05-26,101,81,461,99.4,21.3
2023-05-26,102,78,325,94.53,17.6
2023-05-26,103,118,563,90.86,19.9
2023-05-26,104,136,566,91.96,47.0
2023-05-26,105,103,591,99.85,27.5
2023-05-26,106,176,819,91.64,40.6
2023-05-26,107,133,713,91.75,23.5
2023-05-26,108,180,985,95.93,31.3
2023-05-27,101,47,235,91.06,14.6
2023-05-27,102,20,100,96.69,5.5
2023-05-27,103,57,285,96.02,17.3
2023-05-27,104,30,150,87.9,9.3
2023-05-27,105,27,135,90.34,4.7
2023-05-27,106,27,135,94.23,5.6
2023-05-27,107,27,135,91.31,8.2
2023-05-27,108,26,130,99.61,6.4
2023-05-28,101,18,90,95.59,5.7
2023-05-28,102,26,130,94.23,5.3
2023-05-28,103,54,270,91.0,11.4
2023-05-28,104,34,170,93.72,8.8
2023-05-28,105,30,150,96.69,6.7
2023-05-28,106,18,90,98.8,6.3
2023-05-28,107,56,280,96.35,14.6
2023-05-28,108,30,150,98.84,4.6
2023-05-29,101,137,801,99.6,43.4
2023-05-29,102,103,480,96.04,23.6
2023-05-29,103,98,524,91.66,22.0
2023-05-29,104,72,333,88.96,15.8
2023-05-29,105,103,508,88.91,18.9
2023-05-29,106,84,446,99.87,20.2
2023-05-29,107,142,815,93.38,49.3
2023-05-29,108,151,720,95.85,36.0
2023-05-30,101,113,635,99.19,31.6
2023-05-30,102,123,609,95.16,32.8
2023-05-30,103,101,464,89.93,28.8
2023-05-30,104,53,289,84.51,8.6
2023-05-30,105,50,204,92.33,8.5
2023-05-30,106,57,267,97.56,14.7
2023-05-30,107,172,921,95.05,30.9
2023-05-30,108,65,332,98.35,14.6
2023-05-31,101,66,333,91.8,16.1
2023-05-31,102,181,796,91.75,55.8
2023-05-31,103,61,345,97.32,12.5
2023-05-31,104,50,232,93.85,10.8
2023-05-31,105,183,996,88.48,42.3
2023-05-31,106,150,726,99.85,22.8
2023-05-31,107,82,352,97.35,22.4
2023-05-31,108,186,1069,88.15,36.3
2023-06-01,101,166,810,95.66,37.5
2023-06-01,102,67,348,98.74,15.2
2023-06-01,103,157,643,97.76,49.5
2023-06-01,104,162,811,82.82,31.4
2023-06-01,105,176,926,97.33,47.5
2023-06-01,106,104,467,98.31,19.0
2023-06-01,107,168,832,88.25,52.7
2023-06-01,108,91,415,97.96,23.5
2023-06-02,101,171,711,93.26,31.2
2023-06-02,102,132,723,90.91,35.6
2023-06-02,103,189,906,94.09,46.6
2023-06-02,104,185,840,84.33,45.3
2023-06-02,105,134,542,94.58,34.0
2023-06-02,106,58,296,99.42,9.3
2023-06-02,107,64,355,97.79,21.2
2023-06-02,108,162,857,88.54,54.9
2023-06-03,101,47,235,93.41,11.3
2023-06-03,102,29,145,90.02,5.1
2023-06-03,103,48,240,96.1,8.8
2023-06-03,104,21,105,93.87,6.0
2023-06-03,105,22,110,89.7,5.0
2023-06-03,106,38,190,91.4,10.8
2023-06-03,107,33,165,95.98,9.2
2023-06-03,108,48,240,92.92,13.5
2023-06-04,101,35,175,90.11,5.9
2023-06-04,102,34,170,99.52,8.8
2023-06-04,103,21,105,91.75,4.8
2023-06-04,104,18,90,84.03,2.9
2023-06-04,105,39,195,97.49,11.1
2023-06-04,106,28,140,93.65,9.4
2023-06-04,107,48,240,95.47,13.4
2023-06-04,108,58,290,99.81,11.5
2023-06-05,101,63,356,90.67,14.5
2023-06-05,102,100,547,95.29,15.3
2023-06-05,103,68,317,96.7,15.9
2023-06-05,104,82,464,91.65,26.5
2023-06-05,105,86,463,89.67,20.1
2023-06-05,106,129,690,95.36,34.0
2023-06-05,107,199,849,96.04,45.6
2023-06-05,108,95,382,96.69,25.1
2023-06-06,101,75,436,99.8,14.4
2023-06-06,102,164,875,93.76,38.3
2023-06-06,103,126,653,94.85,23.0
2023-06-06,104,106,466,85.78,20.7
2023-06-06,105,137,751,88.3,30.3
2023-06-06,106,99,404,96.32,21.4
2023-06-06,107,158,762,90.33,39.9
2023-06-06,108,94,467,89.58,19.0
2023-06-07,101,166,684,96.26,31.0
2023-06-07,102,107,429,93.91,22.2
2023-06-07,103,87,363,91.79,14.9
2023-06-07,104,52,226,87.66,8.8
2023-06-07,105,195,1058,92.3,34.1
2023-06-07,106,84,486,90.34,13.0
2023-06-07,107,175,901,98.6,47.1
2023-06-07,108,196,1100,95.28,41.0
2023-06-08,101,122,627,90.15,24.9
2023-06-08,102,153,687,91.65,39.9
2023-06-08,103,183,947,88.8,57.9
2023-06-08,104,88,479,91.27,25.8
2023-06-08,105,67,305,92.76,20.9
2023-06-08,106,64,305,98.28,13.6
2023-06-08,107,181,820,91.96,47.3
2023-06-08,108,118,580,94.72,33.3
2023-06-09,101,51,287,88.23,15.2
2023-06-09,102,144,614,95.6,30.8
2023-06-09,103,58,247,88.01,19.2
2023-06-09,104,91,520,88.0,25.9
2023-06-09,105,123,716,88.48,31.1
2023-06-09,106,105,615,95.38,32.6
2023-06-09,107,134,786,91.61,41.1
2023-06-09,108,138,593,91.91,22.2
2023-06-10,101,53,265,99.49,12.5
2023-06-10,102,46,230,96.64,10.3
2023-06-10,103,44,220,93.09,12.3
2023-06-10,104,35,175,84.79,8.1
2023-06-10,105,52,260,90.36,15.9
2023-06-10,106,46,230,92.41,13.8
2023-06-10,107,25,125,98.07,4.7
2023-06-10,108,45,225,95.63,7.0
2023-06-11,101,29,145,88.74,7.2
2023-06-11,102,36,180,88.98,9.7
2023-06-11,103,39,195,98.42,8.2
2023-06-11,104,16,80,92.29,4.8
2023-06-11,105,16,80,96.21,5.4
2023-06-11,106,23,115,91.91,3.7
2023-06-11,107,37,185,94.08,6.4
2023-06-11,108,23,115,97.55,7.4
2023-06-12,101,127,621,89.0,36.4
2023-06-12,102,152,836,97.66,51.6
2023-06-12,103,108,605,99.74,29.1
2023-06-12,104,105,555,89.5,29.2
2023-06-12,105,153,875,99.42,29.6
2023-06-12,106,136,589,97.95,35.3
2023-06-12,107,112,609,94.08,30.3
2023-06-12,108,182,1085,99.1,61.3
2023-06-13,101,148,840,95.99,42.8
2023-06-13,102,144,829,96.63,24.8
2023-06-13,103,99,456,91.88,16.3
2023-06-13,104,76,407,89.58,15.5
2023-06-13,105,180,946,98.28,31.8
2023-06-13,106,145,748,99.85,48.2
2023-06-13,107,62,368,92.39,13.7
2023-06-13,108,170,738,89.99,41.2
2023-06-14,101,87,358,92.72,21.3
2023-06-14,102,150,798,95.08,35.0
2023-06-14,103,134,646,97.73,44.1
2023-06-14,104,99,524,87.03,23.9
2023-06-14,105,179,1049,95.86,53.6
2023-06-14,106,130,778,93.18,43.4
2023-06-14,107,65,308,94.79,16.0
2023-06-14,108,115,460,98.89,36.7
2023-06-15,101,71,400,96.96,21.1
2023-06-15,102,146,795,99.05,34.5
2023-06-15,103,181,909,92.15,40.7
2023-06-15,104,81,439,84.81,24.3
